464, 1318, -0.28477173316591986, -0.28477173316591986, -2.8312141833908293, 13960, 13960, 36000, 184, 184, 510
221, 229, -1.4457501213980877, -1.4457501213980877, -2.2067142960300408, 6200, 6200, 6200, 76, 76, 76
1369, 1914, -1.3777549745379563, -1.3777549745379563, -1.7147941503162816, 40280, 40280, 59840, 539, 539, 749
159, 356, -0.6919724651233405, -0.6919724651233405, -3.305404296281102, 3100, 3100, 8100, 59, 59, 126
102, 325, -0.3158519510913791, -0.3158519510913791, -3.1572181677752074, 1880, 1880, 6540, 38, 38, 113
102, 726, -0.2534030702586283, -0.2534030702586283, -3.5408733896814337, 3400, 3400, 22480, 38, 38, 274
416, 723, -0.29248161299344977, -0.29248161299344977, -2.1364589082096352, 13200, 13200, 23720, 160, 160, 272
188, 326, -0.08525991117521228, -0.08525991117521228, -1.901911526708185, 4660, 4660, 8000, 74, 74, 115
190, 1694, -0.07018944484368159, -0.07018944484368159, -3.7507908132170065, 3440, 3440, 48460, 75, 75, 662
355, 394, -0.7306148482391436, -0.7306148482391436, -3.1585410936100153, 11580, 11580, 11920, 137, 137, 141
160, 164, -1.4356650857563964, -1.4356650857563964, -1.8040528618433247, 3160, 3160, 3160, 49, 49, 49
379, 381, -1.7176914946294555, -1.7176914946294555, -1.7406697538111984, 8520, 8520, 8520, 135, 135, 135
288, 344, -0.1116743517638644, -0.1116743517638644, -3.323947659920562, 12200, 12200, 12480, 114, 114, 121
558, 603, -0.7749385119160408, -0.7749385119160408, -2.228617573266172, 15280, 15280, 15600, 217, 217, 224
326, 3557, -0.09249023057156894, -0.09249023057156894, -2.350701000816551, 8000, 8000, 97980, 127, 127, 1406
1411, 2023, -0.5491652037090259, -0.5491652037090259, -3.3603862939651967, 44260, 44260, 65900, 557, 557, 793
1395, 2017, -0.491926675262256, -0.491926675262256, -2.914750335013086, 36440, 36440, 57280, 552, 552, 790
188, 360, -0.15752569090422092, -0.15752569090422092, -1.9735681322535605, 4180, 4180, 9340, 74, 74, 129
580, 1494, -0.41700036170968957, -0.41700036170968957, -3.3200794147123647, 20760, 20760, 45580, 228, 228, 581
1440, 1816, -0.028272650766663854, -0.028272650766663854, -1.7562898748570936, 51960, 51960, 66240, 575, 575, 710
120, 312, -0.02303253073512529, -0.02303253073512529, -2.630435573650251, 2720, 2720, 8100, 47, 47, 108
264, 391, -0.8163766006982583, -0.8163766006982583, -3.714437899447827, 8440, 8440, 11760, 96, 96, 140
537, 918, -0.09917531617146647, -0.09917531617146647, -2.8482035176522795, 14960, 14960, 24100, 213, 213, 351
130, 198, -0.07239269748290575, -0.07239269748290575, -3.520718827441037, 2200, 2200, 3980, 51, 51, 64
813, 1173, -0.07722951968810515, -0.07722951968810515, -2.4692394038369314, 20360, 20360, 34900, 323, 323, 454
1984, 1996, -1.3782989878626815, -1.3782989878626815, -3.122283854009426, 57260, 57260, 57260, 782, 782, 782
407, 621, -0.5367954914089058, -0.5367954914089058, -2.6806628998077007, 12400, 12400, 17860, 159, 159, 232
177, 753, -1.0316580549214116, -1.0316580549214116, -3.5770672414111013, 4100, 4100, 22040, 60, 60, 285
105, 259, -0.47576338062512413, -0.47576338062512413, -2.695937345247394, 2160, 2160, 6720, 38, 38, 87
514, 739, -0.9785975373255578, -0.9785975373255578, -2.4628436777505844, 16500, 16500, 22600, 200, 200, 279
332, 673, -0.33898569044038623, -0.33898569044038623, -2.28147022769373, 9040, 9040, 19960, 128, 128, 252
314, 523, -0.4505130784594248, -0.4505130784594248, -2.9008426667354423, 7440, 7440, 11080, 123, 123, 192
311, 611, -0.07481575880363768, -0.07481575880363768, -2.898533989681478, 8880, 8880, 16180, 124, 124, 227
165, 247, -0.5294962792836333, -0.5294962792836333, -2.918441026548488, 4400, 4400, 6520, 61, 61, 82
896, 1892, -0.6655124600486992, -0.6655124600486992, -4.125014673724456, 25360, 25360, 52760, 353, 353, 741
770, 1027, -0.21718653895024967, -0.21718653895024967, -2.7357001650430837, 24760, 24760, 30660, 306, 306, 394
1921, 2028, -0.5428050086204221, -0.5428050086204221, -3.2259628925283717, 59920, 59920, 64820, 761, 761, 794
115, 146, -0.5644701852876688, -0.5644701852876688, -3.0431864769957304, 2360, 2360, 2400, 42, 42, 43
399, 535, -0.4940456291785974, -0.4940456291785974, -3.044558576411042, 12800, 12800, 14820, 155, 155, 197
119, 132, -1.412192313602105, -1.412192313602105, -1.8521560180729784, 1840, 1840, 1880, 35, 35, 36
587, 992, -0.14617921238902784, -0.14617921238902784, -2.6812834601627054, 18520, 18520, 28440, 231, 231, 381
377, 441, -0.22913853914371604, -0.22913853914371604, -2.534381484230011, 13160, 13160, 13760, 148, 148, 162
107, 108, -1.8328121657924787, -1.8328121657924787, -1.8328121657924787, 3540, 3540, 3540, 26, 26, 26
140, 183, -1.2726093157012084, -1.2726093157012084, -2.764469222882804, 2620, 2620, 2960, 48, 48, 56
102, 104, -3.5790560400498554, -3.5790560400498554, -3.5934086261190257, 2360, 2360, 2360, 26, 26, 26
464, 700, -0.19316497465002938, -0.19316497465002938, -3.149764190569167, 15920, 15920, 22720, 183, 183, 263
707, 885, -0.6863333930364015, -0.6863333930364015, -2.472254939810653, 22240, 22240, 26900, 277, 277, 338
314, 486, -0.3544373138417605, -0.3544373138417605, -3.714227172928102, 11220, 11220, 17040, 122, 122, 178
1983, 2111, -0.9544867735053931, -0.9544867735053931, -2.7481842701491948, 61620, 61620, 64640, 786, 786, 827
150, 605, -0.26024760663503765, -0.26024760663503765, -2.7553023898991635, 3200, 3200, 15320, 57, 57, 225
984, 1160, -0.3949584219179233, -0.3949584219179233, -3.879674486631391, 34020, 34020, 39420, 387, 387, 448
871, 927, -2.300437972635673, -2.300437972635673, -3.344853773100708, 29820, 29820, 30500, 337, 337, 354
540, 673, -0.42470375116169456, -0.42470375116169456, -2.487788504280477, 18120, 18120, 20580, 213, 213, 255
142, 173, -0.16752107635609348, -0.16752107635609348, -2.1650396648187114, 4700, 4700, 4700, 54, 54, 54
113, 240, -0.4000673467532157, -0.4000673467532157, -2.892007590409978, 4520, 4520, 6380, 41, 41, 79
100, 536, -0.485849971584587, -0.485849971584587, -2.64131987270019, 4280, 4280, 16700, 36, 36, 197
245, 522, -0.19233947236201004, -0.19233947236201004, -3.360345421880379, 6440, 6440, 15280, 97, 97, 193
237, 262, -0.7870907624921771, -0.7870907624921771, -2.2116081559696172, 4820, 4820, 4900, 87, 87, 89
1809, 2376, -1.1482499757066547, -1.1482499757066547, -2.5160765118049775, 53520, 53520, 69060, 714, 714, 936
232, 370, -1.1864393285658603, -1.1864393285658603, -3.2300513830116664, 8520, 8520, 14100, 82, 82, 131
117, 920, -0.16980500637373044, -0.16980500637373044, -2.939798527254915, 2540, 2540, 23860, 43, 43, 351
2057, 2737, -0.31963847524407174, -0.31963847524407174, -2.70500004539496, 73960, 73960, 98980, 819, 819, 1078
330, 519, -0.042643516090340255, -0.042643516090340255, -3.20780462364555, 9620, 9620, 14000, 130, 130, 191
884, 1539, -0.23567855066169066, -0.23567855066169066, -2.771726739173318, 20080, 20080, 38020, 351, 351, 599
404, 442, -0.8285127546524393, -0.8285127546524393, -3.805855520175775, 14540, 14540, 14860, 154, 154, 161
675, 724, -0.13861092824619453, -0.13861092824619453, -4.130532477927449, 25660, 25660, 27160, 267, 267, 274
1495, 2355, -0.37503493886101624, -0.37503493886101624, -2.1830437046123508, 50820, 50820, 75160, 594, 594, 926
143, 2863, -0.06374435716543614, -0.06374435716543614, -3.188227873952749, 3800, 3800, 83800, 56, 56, 1129
474, 488, -2.291854352490836, -2.291854352490836, -2.5903956151642165, 11480, 11480, 11660, 174, 174, 178
118, 127, -1.2208209964816485, -1.2208209964816485, -1.839605078991701, 1660, 1660, 1660, 34, 34, 34
616, 806, -0.2358009041069747, -0.2358009041069747, -3.6338951322949655, 19540, 19540, 22520, 244, 244, 306
165, 186, -1.0100221033938561, -1.0100221033938561, -2.1283025694938047, 5200, 5200, 5300, 56, 56, 58
565, 685, -0.02303253073512529, -0.02303253073512529, -3.012045993388351, 21780, 21780, 25820, 225, 225, 259
347, 878, -0.2641290956853873, -0.2641290956853873, -1.9672164327541806, 9420, 9420, 26820, 137, 137, 335
231, 1538, -0.06767107011753795, -0.06767107011753795, -2.71435459016029, 6700, 6700, 50440, 91, 91, 598
430, 772, -0.9506557960160618, -0.9506557960160618, -2.5247902124605703, 10480, 10480, 19420, 164, 164, 293
134, 155, -2.384103655232249, -2.384103655232249, -2.441068943504955, 2400, 2400, 2640, 40, 40, 45
459, 531, -0.8114285846370943, -0.8114285846370943, -2.0433004087066102, 12640, 12640, 13680, 177, 177, 196
140, 184, -0.10523408117886625, -0.10523408117886625, -2.9171857505368006, 3560, 3560, 3640, 55, 55, 57
158, 713, -0.50228765652963, -0.50228765652963, -2.764469222882804, 2800, 2800, 23100, 56, 56, 268
143, 407, -0.7006953796469769, -0.7006953796469769, -2.6521185443274637, 3200, 3200, 11620, 49, 49, 146
144, 265, -1.1946277606739273, -1.1946277606739273, -3.0948276244977126, 2100, 2100, 4180, 49, 49, 89
138, 147, -1.6370647782919359, -1.6370647782919359, -2.7488569080590053, 5140, 5140, 5140, 43, 43, 43
360, 394, -1.09048017715214, -1.09048017715214, -2.0393369151277048, 10000, 10000, 11600, 132, 132, 141
316, 1251, -0.240868637005022, -0.240868637005022, -3.098622610360054, 8420, 8420, 41700, 124, 124, 485
173, 1117, -0.2527465294786917, -0.2527465294786917, -3.2218798200025534, 4540, 4540, 32400, 64, 64, 430
355, 880, -0.03707612274364297, -0.03707612274364297, -3.818349069183949, 10320, 10320, 26320, 142, 142, 337
151, 203, -1.538094382734791, -1.538094382734791, -2.1309212922137433, 3160, 3160, 5180, 45, 45, 64
269, 404, -0.8115025290528942, -0.8115025290528942, -2.6603976024165545, 9300, 9300, 13700, 99, 99, 145
200, 783, -0.3692578747592683, -0.3692578747592683, -2.7953501441097783, 4960, 4960, 24180, 77, 77, 296
142, 326, -0.40376753329811943, -0.40376753329811943, -2.3996568701433034, 3800, 3800, 10000, 53, 53, 113
247, 400, -0.11156012488910477, -0.11156012488910477, -2.9780773860619165, 7300, 7300, 10080, 98, 98, 143
127, 250, -0.9139507317067479, -0.9139507317067479, -3.1304624937338925, 2700, 2700, 4620, 43, 43, 83
747, 2116, -0.8945730242797976, -0.8945730242797976, -2.6568688955164856, 24580, 24580, 62780, 292, 292, 830
102, 104, -3.1148395170901533, -3.1148395170901533, -3.235022925839769, 1460, 1460, 1460, 26, 26, 26
337, 480, -0.8117647292456609, -0.8117647292456609, -1.9392438424303489, 13920, 13920, 16440, 129, 129, 175
156, 818, -0.07481575880363768, -0.07481575880363768, -2.6715570474427923, 4060, 4060, 25980, 62, 62, 310
1220, 1422, -0.9501381928624603, -0.9501381928624603, -2.654507588621931, 37620, 37620, 44380, 478, 478, 552
200, 977, -0.8975799478295747, -0.8975799478295747, -3.2519530606256266, 4860, 4860, 28820, 72, 72, 374
126, 201, -0.6700257783356948, -0.6700257783356948, -2.819410170533916, 2020, 2020, 3620, 43, 43, 64
188, 337, -0.17881238858085904, -0.17881238858085904, -3.387949899629452, 6960, 6960, 12480, 73, 73, 118
125, 148, -0.8328464578996422, -0.8328464578996422, -2.7069583126507077, 2980, 2980, 3080, 40, 40, 42
132, 460, -2.268804515724019, -2.268804515724019, -2.607545737209758, 2060, 2060, 12900, 37, 37, 168
187, 216, -1.8223608368314221, -1.8223608368314221, -3.0106959460583798, 4420, 4420, 4900, 62, 62, 69
272, 386, -0.7629490318462252, -0.7629490318462252, -3.7070239352462706, 8060, 8060, 11740, 103, 103, 139
251, 304, -1.2953272640003124, -1.2953272640003124, -2.9901661432677598, 10000, 10000, 10680, 92, 92, 104
696, 1418, -0.21234586761687488, -0.21234586761687488, -2.021490449725509, 24360, 24360, 47460, 276, 276, 550
117, 649, -0.18557989080636275, -0.18557989080636275, -3.483495441073856, 2040, 2040, 19340, 44, 44, 243
122, 1060, -0.04095312845097551, -0.04095312845097551, -3.0081506266849902, 2000, 2000, 28620, 48, 48, 407
242, 351, -0.3953259226627458, -0.3953259226627458, -3.628655012263427, 5380, 5380, 8620, 93, 93, 124
1254, 1879, -0.09823441314294751, -0.09823441314294751, -2.8633048603116555, 42620, 42620, 63320, 500, 500, 736
124, 1092, -0.47916488598468965, -0.47916488598468965, -2.2304356736629996, 2240, 2240, 29020, 44, 44, 420
1912, 2691, -0.8465306525618447, -0.8465306525618447, -3.7194672929596404, 54560, 54560, 77540, 759, 759, 1060
686, 1843, -0.2283755162314307, -0.2283755162314307, -3.904121483618741, 21680, 21680, 55360, 271, 271, 721
125, 198, -0.7154905542546116, -0.7154905542546116, -1.8339737451720455, 2320, 2320, 3580, 45, 45, 62
143, 181, -0.14791397941999654, -0.14791397941999654, -2.2849272159108107, 3980, 3980, 4280, 55, 55, 58
116, 200, -0.23274710768411647, -0.23274710768411647, -3.02210930283222, 3120, 3120, 4000, 44, 44, 64
114, 293, -0.13571611261102118, -0.13571611261102118, -3.2026256448887116, 2300, 2300, 8480, 45, 45, 100
422, 641, -0.5019755678193965, -0.5019755678193965, -3.751463087032494, 13440, 13440, 19640, 164, 164, 240
167, 265, -0.6405437563105273, -0.6405437563105273, -3.78822719978922, 3620, 3620, 5960, 63, 63, 91
571, 825, -0.20257894322131384, -0.20257894322131384, -2.816252156492028, 14520, 14520, 22420, 226, 226, 313
236, 955, -0.5635865921036933, -0.5635865921036933, -3.9192026296251967, 6000, 6000, 27480, 89, 89, 369
118, 570, -0.1818492559731735, -0.1818492559731735, -3.122114864629457, 3780, 3780, 17240, 45, 45, 212
297, 384, -0.19158558565997433, -0.19158558565997433, -3.4759966156771793, 8960, 8960, 11440, 115, 115, 137
500, 1611, -1.3427463108913114, -1.3427463108913114, -2.1987169522364955, 16220, 16220, 50660, 191, 191, 628
253, 1463, -0.9436850248607482, -0.9436850248607482, -2.610027971183372, 4460, 4460, 37800, 94, 94, 569
300, 406, -1.3307553525265476, -1.3307553525265476, -2.737704030086118, 9660, 9660, 11160, 110, 110, 145
2324, 3839, -0.11837188305128862, -0.11837188305128862, -1.8375392310238057, 73860, 73860, 124460, 928, 928, 1519
128, 1493, -0.06929376571691478, -0.06929376571691478, -3.1353164901612463, 4560, 4560, 40720, 49, 49, 580
551, 782, -1.135405375170778, -1.135405375170778, -1.832212818385578, 14840, 14840, 20680, 214, 214, 296
320, 514, -0.9536732962829366, -0.9536732962829366, -2.391848708054723, 10440, 10440, 18060, 121, 121, 190
1267, 2230, -0.7920752189537906, -0.7920752189537906, -3.1392391023154524, 35540, 35540, 65000, 498, 498, 875
1941, 6605, -0.1666925238878613, -0.1666925238878613, -2.3570900056587476, 55180, 55180, 199180, 775, 775, 2625
253, 815, -0.8381021356834073, -0.8381021356834073, -3.063301272008281, 10500, 10500, 30520, 95, 95, 310
579, 1168, -0.09823441314294751, -0.09823441314294751, -2.7906879525224397, 21860, 21860, 35880, 230, 230, 451
127, 137, -1.251179084557473, -1.251179084557473, -1.8279480010079245, 4000, 4000, 4040, 37, 37, 38
213, 887, -1.1366832358458945, -1.1366832358458945, -3.307617858996316, 4980, 4980, 24020, 77, 77, 338
201, 2342, -0.564984627560454, -0.564984627560454, -2.9647105512119025, 3680, 3680, 68700, 74, 74, 920
415, 478, -1.6512548627048103, -1.6512548627048103, -3.021894066383817, 10780, 10780, 12660, 155, 155, 174
331, 400, -0.3343128023547157, -0.3343128023547157, -1.6892081804048638, 10220, 10220, 10980, 129, 129, 143
109, 380, -0.4336082061712812, -0.4336082061712812, -2.707159986924479, 2920, 2920, 8540, 40, 40, 135
446, 1064, -0.27210987834097033, -0.27210987834097033, -3.4098515772434124, 17020, 17020, 34140, 174, 174, 409
357, 929, -0.01419745440966079, -0.01419745440966079, -4.061243031327536, 11400, 11400, 25980, 142, 142, 356
537, 682, -0.11845902821152271, -0.11845902821152271, -3.003481295078427, 15100, 15100, 17440, 214, 214, 257
106, 123, -1.7492848743990936, -1.7492848743990936, -3.882605929608965, 2020, 2020, 2160, 30, 30, 33
203, 438, -0.40483914833156087, -0.40483914833156087, -2.83066350476439, 6240, 6240, 11840, 78, 78, 158
104, 105, -2.0078943223442063, -2.0078943223442063, -2.0078943223442063, 3480, 3480, 3480, 25, 25, 25
532, 677, -0.8344245568632072, -0.8344245568632072, -3.5522401658270213, 17200, 17200, 19440, 206, 206, 254
370, 917, -0.6972117057484266, -0.6972117057484266, -2.8915685451449047, 11580, 11580, 25660, 142, 142, 350
859, 1181, -0.24338247940670305, -0.24338247940670305, -2.8984199595164077, 24240, 24240, 33240, 342, 342, 456
211, 717, -0.7237319925878833, -0.7237319925878833, -3.0458719834904784, 5180, 5180, 19860, 79, 79, 270
152, 212, -0.30129925476745234, -0.30129925476745234, -3.160214587612359, 3700, 3700, 5900, 54, 54, 69
108, 127, -1.9738774362847513, -1.9738774362847513, -3.2165186698325643, 3840, 3840, 4020, 30, 30, 34
364, 375, -1.8722238031668346, -1.8722238031668346, -2.8722531067780768, 11640, 11640, 11680, 132, 132, 133
144, 252, -0.39546857373842415, -0.39546857373842415, -3.4060948434182943, 3580, 3580, 5500, 51, 51, 84
280, 433, -0.5059466321008046, -0.5059466321008046, -3.8775765360971515, 9280, 9280, 15020, 108, 108, 157
681, 1524, -0.08115623264020694, -0.08115623264020694, -3.795379086451306, 18140, 18140, 40080, 270, 270, 593
560, 2114, -0.14935412789510816, -0.14935412789510816, -2.954545080912609, 19500, 19500, 65240, 223, 223, 829
430, 841, -0.6953981515001368, -0.6953981515001368, -3.7931111567900837, 15740, 15740, 26560, 168, 168, 320
110, 987, -0.11490929581934889, -0.11490929581934889, -2.7965805470258673, 3360, 3360, 29100, 42, 42, 378
174, 290, -0.4227977951098906, -0.4227977951098906, -2.9514501825943205, 4940, 4940, 9180, 66, 66, 100
125, 216, -0.13531053588659045, -0.13531053588659045, -2.9144103656604847, 3960, 3960, 6700, 48, 48, 71
440, 458, -1.8801690206578623, -1.8801690206578623, -4.101115673905374, 12780, 12780, 13080, 165, 165, 168
137, 238, -0.5789424489219881, -0.5789424489219881, -3.908422857210097, 2460, 2460, 4140, 49, 49, 79
265, 442, -1.3291744702713109, -1.3291744702713109, -2.139184039600576, 8280, 8280, 14900, 92, 92, 160
518, 731, -1.415755749017163, -1.415755749017163, -2.9826580935749987, 14300, 14300, 21040, 195, 195, 275
1024, 1150, -0.1625472646786111, -0.1625472646786111, -3.145072418717673, 29200, 29200, 31060, 407, 407, 444
271, 846, -0.15264893187934359, -0.15264893187934359, -3.1693062979310715, 5860, 5860, 21740, 106, 106, 322
350, 451, -0.27097363206179653, -0.27097363206179653, -2.4999535073585557, 8900, 8900, 11060, 138, 138, 164
333, 549, -0.2390699373097042, -0.2390699373097042, -2.9819430991919567, 8700, 8700, 15620, 132, 132, 203
123, 136, -2.033861950499843, -2.033861950499843, -3.4570130559468137, 6100, 6100, 6100, 38, 38, 38
393, 491, -0.14791397941999654, -0.14791397941999654, -2.9605874680645203, 12920, 12920, 15080, 155, 155, 181
360, 584, -0.7445983874705495, -0.7445983874705495, -2.96508488840113, 10340, 10340, 16380, 138, 138, 217
391, 1199, -1.1565339542051367, -1.1565339542051367, -2.178250136584819, 15180, 15180, 39640, 144, 144, 463
228, 1632, -0.3911104229101492, -0.3911104229101492, -4.032332883217638, 5880, 5880, 54460, 85, 85, 637
231, 279, -0.8654387751519208, -0.8654387751519208, -2.2939383084009597, 7580, 7580, 9480, 84, 84, 96
673, 1789, -0.1999294545507512, -0.1999294545507512, -4.019463683354887, 17520, 17520, 45060, 267, 267, 700
675, 820, -1.1180122293290038, -1.1180122293290038, -2.9617486089181946, 17180, 17180, 20140, 260, 260, 311
187, 388, -0.10083409946234584, -0.10083409946234584, -2.0708170518461784, 6900, 6900, 12320, 73, 73, 138
163, 265, -0.49634383120093095, -0.49634383120093095, -3.041785717998505, 4680, 4680, 6260, 61, 61, 90
1328, 1996, -0.24501079731853273, -0.24501079731853273, -2.8094253404667815, 41720, 41720, 60940, 527, 527, 781
162, 276, -0.20211909494350086, -0.20211909494350086, -2.466490680250923, 5300, 5300, 7920, 62, 62, 94
115, 345, -0.5553272199339032, -0.5553272199339032, -4.233209169756514, 2940, 2940, 8980, 42, 42, 122
306, 941, -0.21068708432599556, -0.21068708432599556, -1.901173014673849, 11100, 11100, 28000, 120, 120, 361
2321, 2464, -1.7447600410934898, -1.7447600410934898, -2.7171216423862496, 69680, 69680, 72540, 915, 915, 969
1401, 1665, -1.5835832719992804, -1.5835832719992804, -2.140147741192594, 40380, 40380, 49000, 546, 546, 649
100, 171, -0.28945231867925825, -0.28945231867925825, -3.1030402293588546, 2820, 2820, 4620, 38, 38, 52
686, 973, -0.37421594537740027, -0.37421594537740027, -3.000531653224013, 19000, 19000, 26700, 272, 272, 373
1923, 4243, -0.3431113470882967, -0.3431113470882967, -2.726383003815655, 55920, 55920, 122360, 766, 766, 1681
937, 1283, -0.5210761870789649, -0.5210761870789649, -2.2688053980438845, 30180, 30180, 37720, 370, 370, 498
1026, 1189, -0.17914083576175785, -0.17914083576175785, -2.8253759116365322, 26960, 26960, 30860, 408, 408, 459
208, 880, -0.28875119529790927, -0.28875119529790927, -1.9431511190681778, 5220, 5220, 21700, 81, 81, 337
480, 653, -0.9107485729509869, -0.9107485729509869, -2.8538827686032247, 12500, 12500, 17860, 186, 186, 245
536, 1005, -0.9652444032806379, -0.9652444032806379, -3.4199817813938074, 14360, 14360, 28980, 207, 207, 386
871, 910, -0.8514582779123103, -0.8514582779123103, -2.5388951872048193, 23360, 23360, 24040, 340, 340, 348
518, 605, -0.3483514671198352, -0.3483514671198352, -3.26204717708452, 17760, 17760, 19680, 204, 204, 225
456, 781, -0.36930309866102046, -0.36930309866102046, -2.7816106754909904, 16560, 16560, 25260, 178, 178, 296
196, 736, -0.48429069788964135, -0.48429069788964135, -2.475914397547841, 6900, 6900, 24260, 75, 75, 278
174, 361, -0.22932090260296675, -0.22932090260296675, -2.290867621429668, 5520, 5520, 11820, 68, 68, 129
657, 1699, -0.891459175079828, -0.891459175079828, -3.223524983740166, 16300, 16300, 51220, 254, 254, 663
651, 842, -0.3975988556300636, -0.3975988556300636, -3.4615937634598954, 16640, 16640, 22080, 254, 254, 320
1814, 2173, -0.271272610505747, -0.271272610505747, -2.720989723323808, 55200, 55200, 65420, 723, 723, 852
117, 124, -1.5404992169838987, -1.5404992169838987, -3.3093392882828567, 2680, 2680, 2680, 34, 34, 34
120, 159, -1.0341644760718791, -1.0341644760718791, -2.704254926026066, 4320, 4320, 4780, 40, 40, 47
543, 563, -1.6323368746744462, -1.6323368746744462, -3.142215393483664, 16300, 16300, 16580, 202, 202, 208
103, 566, -0.05160533381147964, -0.05160533381147964, -3.6858767721859715, 2080, 2080, 12980, 40, 40, 211
133, 183, -0.51262060564742, -0.51262060564742, -2.6105203405203317, 2680, 2680, 3260, 48, 48, 57
156, 664, -1.0810452233803907, -1.0810452233803907, -2.4736108262811993, 5240, 5240, 18560, 57, 57, 249
108, 385, -1.5128260524400243, -1.5128260524400243, -3.312302255250768, 1900, 1900, 12080, 34, 34, 138
547, 1300, -0.4487469041936981, -0.4487469041936981, -3.10530786456079, 18320, 18320, 42780, 216, 216, 503
169, 656, -0.3269675505014692, -0.3269675505014692, -3.3206936097275865, 4100, 4100, 18920, 62, 62, 247
686, 1107, -0.3776732383353679, -0.3776732383353679, -2.2412909895348694, 17480, 17480, 28300, 271, 271, 426
123, 336, -0.778034606445329, -0.778034606445329, -3.778579194816845, 3180, 3180, 8260, 42, 42, 119
114, 166, -0.3811543231902366, -0.3811543231902366, -1.8344808626698028, 2140, 2140, 2900, 41, 41, 51
343, 347, -3.1410477586927867, -3.1410477586927867, -4.605537039603061, 9860, 9860, 9900, 123, 123, 124
130, 378, -0.12264478278789706, -0.12264478278789706, -2.512874165652946, 4600, 4600, 11140, 48, 48, 138
159, 293, -0.3594136637143987, -0.3594136637143987, -3.1669939043661746, 3020, 3020, 5240, 60, 60, 102
288, 315, -0.9938955519484617, -0.9938955519484617, -2.406855425497041, 6800, 6800, 9200, 103, 103, 111
3782, 4946, -0.13448867682607848, -0.13448867682607848, -3.166164673372986, 123420, 123420, 165760, 1511, 1511, 1962
186, 270, -0.5621545149417841, -0.5621545149417841, -3.169905539309208, 4460, 4460, 5460, 70, 70, 92
193, 329, -0.058504237133897574, -0.058504237133897574, -2.847557309409055, 7200, 7200, 10200, 76, 76, 114
642, 1837, -1.1583156478532457, -1.1583156478532457, -3.142587897534582, 19100, 19100, 54060, 250, 250, 718
129, 194, -0.21700108575589316, -0.21700108575589316, -4.019463683354887, 2360, 2360, 6140, 46, 46, 62
153, 378, -0.8664551153207294, -0.8664551153207294, -2.6913149981762596, 4000, 4000, 10700, 55, 55, 135
2158, 3122, -0.2823415613176188, -0.2823415613176188, -2.819281153757344, 64300, 64300, 90000, 860, 860, 1233
208, 320, -0.5222138024412383, -0.5222138024412383, -3.424988775475164, 6160, 6160, 8160, 79, 79, 113
495, 547, -1.3471766578051294, -1.3471766578051294, -2.7719589933210584, 16260, 16260, 17200, 189, 189, 202
429, 774, -0.10894326434755183, -0.10894326434755183, -3.2938744192974885, 11240, 11240, 21020, 170, 170, 293
104, 177, -0.413246520378596, -0.413246520378596, -1.838285933603683, 3500, 3500, 4380, 38, 38, 54
1529, 3257, -0.30841188789789353, -0.30841188789789353, -3.3344474915942293, 39060, 39060, 93220, 609, 609, 1287
250, 2225, -0.22145134036258626, -0.22145134036258626, -3.191610780485688, 7120, 7120, 72880, 97, 97, 874
506, 973, -0.7259172604318886, -0.7259172604318886, -3.9198238589181384, 12180, 12180, 23420, 198, 198, 374
128, 731, -0.6929110187151624, -0.6929110187151624, -3.928013364505602, 2340, 2340, 17700, 44, 44, 277
200, 499, -0.12205398450544865, -0.12205398450544865, -2.8421536549645268, 6200, 6200, 15040, 79, 79, 183
545, 1505, -0.11132795907868967, -0.11132795907868967, -4.305047115018445, 16600, 16600, 45340, 216, 216, 586
469, 807, -1.649072911644874, -1.649072911644874, -2.730460045011545, 15160, 15160, 24580, 175, 175, 306
149, 220, -0.930618668763863, -0.930618668763863, -2.61998415965717, 3880, 3880, 5680, 53, 53, 71
111, 129, -1.5043964081031713, -1.5043964081031713, -2.19033998547249, 1720, 1720, 1920, 32, 32, 36
1111, 1121, -1.3420425331350305, -1.3420425331350305, -1.6532658835327672, 36840, 36840, 36840, 431, 431, 431
315, 506, -1.2407082303541568, -1.2407082303541568, -1.8283487716961093, 9820, 9820, 14820, 115, 115, 185
243, 902, -0.15062678758180298, -0.15062678758180298, -1.8606759044894277, 6100, 6100, 26740, 96, 96, 344
126, 401, -0.5788758149960141, -0.5788758149960141, -2.6624162836080276, 2700, 2700, 7560, 46, 46, 144
122, 155, -0.8265194547316312, -0.8265194547316312, -2.315900423742491, 5240, 5240, 5540, 42, 42, 45
157, 297, -0.43525747070678944, -0.43525747070678944, -1.9606645369246523, 3560, 3560, 6760, 59, 59, 102
261, 341, -1.9797811203103697, -1.9797811203103697, -2.9447240660402256, 6840, 6840, 8520, 92, 92, 119
101, 210, -1.6626352744229609, -1.6626352744229609, -2.5050389810674285, 2580, 2580, 4880, 27, 27, 67
482, 614, -0.21280902537196503, -0.21280902537196503, -2.210932581123123, 13600, 13600, 16960, 191, 191, 229
400, 910, -0.5654345414733921, -0.5654345414733921, -3.4192734198868187, 9860, 9860, 22720, 153, 153, 348
353, 715, -1.2121944997013165, -1.2121944997013165, -2.5030083116349457, 7100, 7100, 17840, 133, 133, 269
401, 425, -1.9221263526978052, -1.9221263526978052, -3.044558576411042, 8200, 8200, 8380, 149, 149, 153
186, 340, -2.5009222066107584, -2.5009222066107584, -2.594981740634774, 5080, 5080, 8820, 60, 60, 119
